"ACF36450","566","Human","HA","H3N2","Hong Kong","N","2005/02/20","Influenza A virus (A/Hong Kong/CUHK7221/2005(H3N2))","","","","c"
"ACF36453","566","Human","HA","H3N2","Hong Kong","N","2005/02/27","Influenza A virus (A/Hong Kong/CUHK7546/2005(H3N2))","","","","c"
"ACO95448","566","Human","HA","H3N2","Hong Kong","N","2005/02/28","Influenza A virus (A/Hong Kong/HKU44/2005(H3N2))","","","","c"
"ACF36456","566","Human","HA","H3N2","Hong Kong","N","2005/03/01","Influenza A virus (A/Hong Kong/CUHK7711/2005(H3N2))","","","","c"
"ACO95226","566","Human","HA","H3N2","Hong Kong","N","2005/03/07","Influenza A virus (A/Hong Kong/HKU45/2005(H3N2))","","","","c"
"ACF36458","566","Human","HA","H3N2","Hong Kong","N","2005/03/11","Influenza A virus (A/Hong Kong/CUHK8333/2005(H3N2))","","","","c"
"ACO95237","566","Human","HA","H3N2","Hong Kong","N","2005/03/19","Influenza A virus (A/Hong Kong/HKU47/2005(H3N2))","","","","c"
"AEX33640","566","Human","HA","H3N2","Viet Nam","T","2005/03/24","Influenza A virus (A/HaNoi/ISBM16/2005(H3N2))","","","","c"
"ACO95459","566","Human","HA","H3N2","Hong Kong","N","2005/04/01","Influenza A virus (A/Hong Kong/HKU48/2005(H3N2))","","","","c"
"ACF36179","566","Human","HA","H3N2","Hong Kong","N","2005/04/02","Influenza A virus (A/Hong Kong/CUHK10026/2005(H3N2))","","","","c"
"ACU12527","566","Human","HA","H3N2","Hong Kong","N","2005/04/04","Influenza A virus (A/Hong Kong/HKU49/2005(H3N2))","","","","c"
"ACF36187","566","Human","HA","H3N2","Hong Kong","N","2005/04/06","Influenza A virus (A/Hong Kong/CUHK10297/2005(H3N2))","","","","c"
"ACF36190","566","Human","HA","H3N2","Hong Kong","N","2005/04/10","Influenza A virus (A/Hong Kong/CUHK10591/2005(H3N2))","","","","c"
"ACP44258","566","Human","HA","H3N2","Hong Kong","N","2005/04/11","Influenza A virus (A/Hong Kong/HKU50/2005(H3N2))","","","","c"
"ACO36595","566","Human","HA","H3N2","Hong Kong","N","2005/04/13","Influenza A virus (A/Hong Kong/HKU51/2005(H3N2))","","","","c"
"ACR15557","566","Human","HA","H3N2","Hong Kong","N","2005/04/16","Influenza A virus (A/Hong Kong/HKU52/2005(H3N2))","","","","c"
"ACR15568","566","Human","HA","H3N2","Hong Kong","N","2005/04/21","Influenza A virus (A/Hong Kong/HKU53/2005(H3N2))","","","","c"
"ACO95248","566","Human","HA","H3N2","Hong Kong","N","2005/04/26","Influenza A virus (A/Hong Kong/HKU54/2005(H3N2))","","","","c"
"ACF36202","566","Human","HA","H3N2","Hong Kong","N","2005/04/28","Influenza A virus (A/Hong Kong/CUHK11949/2005(H3N2))","","","","c"
"ACO95470","566","Human","HA","H3N2","Hong Kong","N","2005/04/30","Influenza A virus (A/Hong Kong/HKU55/2005(H3N2))","","","","c"
"ACQ73555","566","Human","HA","H3N2","Hong Kong","N","2005/05/01","Influenza A virus (A/Hong Kong/HKU56/2005(H3N2))","","","","c"
"ACF36203","566","Human","HA","H3N2","Hong Kong","N","2005/05/03","Influenza A virus (A/Hong Kong/CUHK12107/2005(H3N2))","","","","c"
"ACO95481","566","Human","HA","H3N2","Hong Kong","N","2005/05/03","Influenza A virus (A/Hong Kong/HKU57/2005(H3N2))","","","","c"
"ACF36206","566","Human","HA","H3N2","Hong Kong","N","2005/05/04","Influenza A virus (A/Hong Kong/CUHK12316/2005(H3N2))","","","","c"
"ACF36207","566","Human","HA","H3N2","Hong Kong","N","2005/05/04","Influenza A virus (A/Hong Kong/CUHK12320/2005(H3N2))","","","","c"
"ACF36208","566","Human","HA","H3N2","Hong Kong","N","2005/05/04","Influenza A virus (A/Hong Kong/CUHK12420/2005(H3N2))","","","","c"
"ACF36209","566","Human","HA","H3N2","Hong Kong","N","2005/05/05","Influenza A virus (A/Hong Kong/CUHK12425/2005(H3N2))","","","","c"
"ACO95492","566","Human","HA","H3N2","Hong Kong","N","2005/05/05","Influenza A virus (A/Hong Kong/HKU58/2005(H3N2))","","","","c"
"ACO95503","566","Human","HA","H3N2","Hong Kong","N","2005/05/07","Influenza A virus (A/Hong Kong/HKU59/2005(H3N2))","","","","c"
"ACO95514","566","Human","HA","H3N2","Hong Kong","N","2005/05/11","Influenza A virus (A/Hong Kong/HKU61/2005(H3N2))","","","","c"
"ACO36606","566","Human","HA","H3N2","Hong Kong","N","2005/05/13","Influenza A virus (A/Hong Kong/HKU62/2005(H3N2))","","","","c"
"ACO95525","566","Human","HA","H3N2","Hong Kong","N","2005/05/14","Influenza A virus (A/Hong Kong/HKU63/2005(H3N2))","","","","c"
"ACO95536","566","Human","HA","H3N2","Hong Kong","N","2005/05/16","Influenza A virus (A/Hong Kong/HKU64/2005(H3N2))","","","","c"
"ACO36617","566","Human","HA","H3N2","Hong Kong","N","2005/05/17","Influenza A virus (A/Hong Kong/HKU65/2005(H3N2))","","","","c"
"ACO95547","566","Human","HA","H3N2","Hong Kong","N","2005/05/21","Influenza A virus (A/Hong Kong/HKU66/2005(H3N2))","","","","c"
"ACO36628","566","Human","HA","H3N2","Hong Kong","N","2005/05/23","Influenza A virus (A/Hong Kong/HKU67/2005(H3N2))","","","","c"
"ACO36639","566","Human","HA","H3N2","Hong Kong","N","2005/05/26","Influenza A virus (A/Hong Kong/HKU68/2005(H3N2))","","","","c"
"ACO36650","566","Human","HA","H3N2","Hong Kong","N","2005/05/27","Influenza A virus (A/Hong Kong/HKU69/2005(H3N2))","","","","c"
"ACO36661","566","Human","HA","H3N2","Hong Kong","N","2005/05/30","Influenza A virus (A/Hong Kong/HKU70/2005(H3N2))","","","","c"
"ACO36672","566","Human","HA","H3N2","Hong Kong","N","2005/05/31","Influenza A virus (A/Hong Kong/HKU71/2005(H3N2))","","","","c"
"ACU12538","566","Human","HA","H3N2","Hong Kong","N","2005/06/01","Influenza A virus (A/Hong Kong/HKU72/2005(H3N2))","","","","c"
"ACF36361","566","Human","HA","H3N2","Hong Kong","N","2005/06/02","Influenza A virus (A/Hong Kong/CUHK40022/2005(H3N2))","","","","c"
"ACF36235","566","Human","HA","H3N2","Hong Kong","N","2005/06/02","Influenza A virus (A/Hong Kong/CUHK14999/2005(H3N2))","","","","c"
"ACU80058","566","Human","HA","H3N2","Hong Kong","N","2005/06/02","Influenza A virus (A/Hong Kong/HKU73/2005(H3N2))","","","","c"
"ACF36362","566","Human","HA","H3N2","Hong Kong","N","2005/06/04","Influenza A virus (A/Hong Kong/CUHK40139/2005(H3N2))","","","","c"
"ACF36363","566","Human","HA","H3N2","Hong Kong","N","2005/06/06","Influenza A virus (A/Hong Kong/CUHK40197/2005(H3N2))","","","","c"
"ACF36364","566","Human","HA","H3N2","Hong Kong","N","2005/06/06","Influenza A virus (A/Hong Kong/CUHK40210/2005(H3N2))","","","","c"
"ACP44269","566","Human","HA","H3N2","Hong Kong","N","2005/06/11","Influenza A virus (A/Hong Kong/HKU74/2005(H3N2))","","","","c"
"ACF36365","566","Human","HA","H3N2","Hong Kong","N","2005/06/14","Influenza A virus (A/Hong Kong/CUHK40958/2005(H3N2))","","","","c"
"AEX35450","566","Human","HA","H3N2","Viet Nam","T","2005/06/14","Influenza A virus (A/TayNguyen/TN335/2005(H3N2))","","","","c"
"AEX35604","566","Human","HA","H3N2","Viet Nam","T","2005/06/14","Influenza A virus (A/TayNguyen/TN332/2005(H3N2))","","","","c"
"AEG65439","566","Human","HA","H3N2","Hong Kong","N","2005/06/15","Influenza A virus (A/Hong Kong/NHRC0001/2005(H3N2))","","","","c"
"ACR15579","566","Human","HA","H3N2","Hong Kong","N","2005/06/17","Influenza A virus (A/Hong Kong/HKU75/2005(H3N2))","","","","c"
"ACR15590","566","Human","HA","H3N2","Hong Kong","N","2005/06/21","Influenza A virus (A/Hong Kong/HKU76/2005(H3N2))","","","","c"
"ACR15601","566","Human","HA","H3N2","Hong Kong","N","2005/06/29","Influenza A virus (A/Hong Kong/HKU77/2005(H3N2))","","","","c"
"AEX33880","566","Human","HA","H3N2","Viet Nam","T","2005/06/30","Influenza A virus (A/HaNoi/Q372/2005(H3N2))","","","","c"
"ACF36372","566","Human","HA","H3N2","Hong Kong","N","2005/07/02","Influenza A virus (A/Hong Kong/CUHK42241/2005(H3N2))","","","","c"
"ACU12549","566","Human","HA","H3N2","Hong Kong","N","2005/07/09","Influenza A virus (A/Hong Kong/HKU78/2005(H3N2))","","","","c"
"ACF36375","566","Human","HA","H3N2","Hong Kong","N","2005/07/11","Influenza A virus (A/Hong Kong/CUHK42763/2005(H3N2))","","","","c"
"AEX33825","566","Human","HA","H3N2","Viet Nam","T","2005/07/15","Influenza A virus (A/TayNguyen/TN340/2005(H3N2))","","","","c"
"AFJ77979","566","Human","HA","H3N2","Malaysia","T","2005/07/15","Influenza A virus (A/Malaysia/31998/2005(H3N2))","","","","c"
"ACO36683","566","Human","HA","H3N2","Hong Kong","N","2005/07/16","Influenza A virus (A/Hong Kong/HKU79/2005(H3N2))","","","","c"
"AEX35461","566","Human","HA","H3N2","Viet Nam","T","2005/07/19","Influenza A virus (A/TayNguyen/TN343/2005(H3N2))","","","","c"
"AEX33891","566","Human","HA","H3N2","Viet Nam","T","2005/07/22","Influenza A virus (A/HaNoi/Q427/2005(H3N2))","","","","c"
"ACF36376","566","Human","HA","H3N2","Hong Kong","N","2005/07/26","Influenza A virus (A/Hong Kong/CUHK43751/2005(H3N2))","","","","c"
"AEX33836","566","Human","HA","H3N2","Viet Nam","T","2005/08/01","Influenza A virus (A/TayNguyen/TN346/2005(H3N2))","","","","c"
"AEX35472","566","Human","HA","H3N2","Viet Nam","T","2005/08/01","Influenza A virus (A/TayNguyen/TN348/2005(H3N2))","","","","c"
"AFJ77990","566","Human","HA","H3N2","Malaysia","T","2005/08/04","Influenza A virus (A/Malaysia/32171/2005(H3N2))","","","","c"
"AFJ78001","566","Human","HA","H3N2","Malaysia","T","2005/08/08","Influenza A virus (A/Malaysia/32133/2005(H3N2))","","","","c"
"AFJ78012","566","Human","HA","H3N2","Malaysia","T","2005/08/10","Influenza A virus (A/Malaysia/32226/2005(H3N2))","","","","c"
"AEX33847","566","Human","HA","H3N2","Viet Nam","T","2005/08/11","Influenza A virus (A/TayNguyen/TN360/2005(H3N2))","","","","c"
"AEX35483","566","Human","HA","H3N2","Viet Nam","T","2005/08/18","Influenza A virus (A/TayNguyen/TN362/2005(H3N2))","","","","c"
"AEX35494","566","Human","HA","H3N2","Viet Nam","T","2005/08/18","Influenza A virus (A/TayNguyen/TN363/2005(H3N2))","","","","c"
"AEX35505","566","Human","HA","H3N2","Viet Nam","T","2005/08/18","Influenza A virus (A/TayNguyen/TN367/2005(H3N2))","","","","c"
"AEX35516","566","Human","HA","H3N2","Viet Nam","T","2005/08/20","Influenza A virus (A/TayNguyen/TN368/2005(H3N2))","","","","c"
"AEX33869","566","Human","HA","H3N2","Viet Nam","T","2005/08/30","Influenza A virus (A/TayNguyen/TN381/2005(H3N2))","","","","c"
"AEX35527","566","Human","HA","H3N2","Viet Nam","T","2005/08/30","Influenza A virus (A/TayNguyen/TN380/2005(H3N2))","","","","c"
"AEX35538","566","Human","HA","H3N2","Viet Nam","T","2005/09/26","Influenza A virus (A/TayNguyen/TN388/2005(H3N2))","","","","c"
"AEX35549","566","Human","HA","H3N2","Viet Nam","T","2005/10/03","Influenza A virus (A/TayNguyen/TN393/2005(H3N2))","","","","c"
"AEX35560","566","Human","HA","H3N2","Viet Nam","T","2005/10/10","Influenza A virus (A/TayNguyen/TN403/2005(H3N2))","","","","c"
"AEX35571","566","Human","HA","H3N2","Viet Nam","T","2005/10/13","Influenza A virus (A/TayNguyen/TN405/2005(H3N2))","","","","c"
"AEX35582","566","Human","HA","H3N2","Viet Nam","T","2005/10/13","Influenza A virus (A/TayNguyen/TN406/2005(H3N2))","","","","c"
"AEX35593","566","Human","HA","H3N2","Viet Nam","T","2005/10/17","Influenza A virus (A/TayNguyen/TN410/2005(H3N2))","","","","c"
"AFJ78023","566","Human","HA","H3N2","Malaysia","T","2005/12/30","Influenza A virus (A/Malaysia/33386/2005(H3N2))","","","","c"
"AEX36608","566","Human","HA","H3N2","Viet Nam","T","2006/01/10","Influenza A virus (A/TayNguyen/HCM52/2006(H3N2))","","","","c"
"AFJ78034","566","Human","HA","H3N2","Malaysia","T","2006/01/11","Influenza A virus (A/Malaysia/33464/2006(H3N2))","","","","c"
"AFJ78045","566","Human","HA","H3N2","Malaysia","T","2006/01/11","Influenza A virus (A/Malaysia/33827/2006(H3N2))","","","","c"
"AFJ78056","566","Human","HA","H3N2","Malaysia","T","2006/01/23","Influenza A virus (A/Malaysia/33561/2006(H3N2))","","","","c"
"AFJ75047","566","Human","HA","H3N2","Malaysia","T","2006/02/24","Influenza A virus (A/Malaysia/33817/2006(H3N2))","","","","c"
"ACF36414","566","Human","HA","H3N2","Hong Kong","N","2006/03/04","Influenza A virus (A/Hong Kong/CUHK53005/2006(H3N2))","","","","c"
"AFJ78067","566","Human","HA","H3N2","Malaysia","T","2006/03/16","Influenza A virus (A/Malaysia/34015/2006(H3N2))","","","","c"
"AFJ78078","566","Human","HA","H3N2","Malaysia","T","2006/10/12","Influenza A virus (A/Malaysia/1657167/2006(H3N2))","","","","c"
"AFJ78089","566","Human","HA","H3N2","Malaysia","T","2006/10/19","Influenza A virus (A/Malaysia/1665090/2006(H3N2))","","","","c"
"AFJ75080","566","Human","HA","H3N2","Malaysia","T","2006/10/22","Influenza A virus (A/Malaysia/1666665/2006(H3N2))","","","","c"
"AFJ75091","566","Human","HA","H3N2","Malaysia","T","2006/10/27","Influenza A virus (A/Malaysia/1666666/2006(H3N2))","","","","c"
"AFJ78100","566","Human","HA","H3N2","Malaysia","T","2006/11/15","Influenza A virus (A/Malaysia/1674395/2006(H3N2))","","","","c"
"AFJ78111","566","Human","HA","H3N2","Malaysia","T","2006/11/17","Influenza A virus (A/Malaysia/1676558/2006(H3N2))","","","","c"
"AFJ78122","566","Human","HA","H3N2","Malaysia","T","2006/11/24","Influenza A virus (A/Malaysia/1681079/2006(H3N2))","","","","c"
"AEX34033","566","Human","HA","H3N2","Viet Nam","T","2007","Influenza A virus (A/HungYen/HY3/2007(H3N2))","","","","c"
"AEX36168","566","Human","HA","H3N2","Viet Nam","T","2007","Influenza A virus (A/HungYen/HY6/2007(H3N2))","","","","c"
"AEX34275","566","Human","HA","H3N2","Viet Nam","T","2007/01/02","Influenza A virus (A/BacNinh/N52/2007(H3N2))","","","","c"
"AEX34100","566","Human","HA","H3N2","Viet Nam","T","2007/01/04","Influenza A virus (A/HaNoi/Q011/2007(H3N2))","","","","c"
"AEX34055","566","Human","HA","H3N2","Viet Nam","T","2007/01/10","Influenza A virus (A/HaNoi/N015/2007(H3N2))","","","","c"
"AEX36465","566","Human","HA","H3N2","Viet Nam","T","2007/01/10","Influenza A virus (A/HaNoi/TX019/2007(H3N2))","","","","c"
"AEX36278","566","Human","HA","H3N2","Viet Nam","T","2007/01/11","Influenza A virus (A/HaNoi/Q031/2007(H3N2))","","","","c"
"AEX36476","566","Human","HA","H3N2","Viet Nam","T","2007/01/12","Influenza A virus (A/HaNoi/TX022/2007(H3N2))","","","","c"
"AEX36487","566","Human","HA","H3N2","Viet Nam","T","2007/01/12","Influenza A virus (A/HaNoi/TX023/2007(H3N2))","","","","c"
"AEX34111","566","Human","HA","H3N2","Viet Nam","T","2007/01/15","Influenza A virus (A/HaNoi/Q039/2007(H3N2))","","","","c"
"AEX34066","566","Human","HA","H3N2","Viet Nam","T","2007/01/17","Influenza A virus (A/HaNoi/N027/2007(H3N2))","","","","c"
"AEX33968","566","Human","HA","H3N2","Viet Nam","T","2007/01/22","Influenza A virus (A/HaNoi/BT17/2007(H3N2))","","","","c"
"AEX36201","566","Human","HA","H3N2","Viet Nam","T","2007/01/22","Influenza A virus (A/HaNoi/N035/2007(H3N2))","","","","c"
"AEX34221","566","Human","HA","H3N2","Viet Nam","T","2007/01/23","Influenza A virus (A/HaNoi/TX050/2007(H3N2))","","","","c"
"AEX34232","566","Human","HA","H3N2","Viet Nam","T","2007/01/24","Influenza A virus (A/HaNoi/TX058/2007(H3N2))","","","","c"
"AEX36289","566","Human","HA","H3N2","Viet Nam","T","2007/01/25","Influenza A virus (A/HaNoi/Q071/2007(H3N2))","","","","c"
"AEX36498","566","Human","HA","H3N2","Viet Nam","T","2007/01/28","Influenza A virus (A/HaNoi/TX067/2007(H3N2))","","","","c"
"AEX36509","566","Human","HA","H3N2","Viet Nam","T","2007/01/29","Influenza A virus (A/HaNoi/TX072/2007(H3N2))","","","","c"
"AEX34123","566","Human","HA","H3N2","Viet Nam","T","2007/02/02","Influenza A virus (A/HaNoi/Q097/2007(H3N2))","","","","c"
"AEX36300","566","Human","HA","H3N2","Viet Nam","T","2007/02/02","Influenza A virus (A/HaNoi/Q094/2007(H3N2))","","","","c"
"AEX36311","566","Human","HA","H3N2","Viet Nam","T","2007/02/05","Influenza A virus (A/HaNoi/Q099/2007(H3N2))","","","","c"
"AEX36212","566","Human","HA","H3N2","Viet Nam","T","2007/02/08","Influenza A virus (A/HaNoi/N062/2007(H3N2))","","","","c"
"AEX34078","566","Human","HA","H3N2","Viet Nam","T","2007/02/09","Influenza A virus (A/HaNoi/N064/2007(H3N2))","","","","c"
"AEX35637","566","Human","HA","H3N2","Viet Nam","T","2007/02/09","Influenza A virus (A/HaNoi/BM38/2007(H3N2))","","","","c"
"AEX34134","566","Human","HA","H3N2","Viet Nam","T","2007/02/12","Influenza A virus (A/HaNoi/Q118/2007(H3N2))","","","","c"
"AEX36267","566","Human","HA","H3N2","Viet Nam","T","2007/03/02","Influenza A virus (A/HaNoi/N71/2007(H3N2))","","","","c"
"AEX36223","566","Human","HA","H3N2","Viet Nam","T","2007/03/06","Influenza A virus (A/HaNoi/N073/2007(H3N2))","","","","c"
"AEX36322","566","Human","HA","H3N2","Viet Nam","T","2007/03/06","Influenza A virus (A/HaNoi/Q148/2007(H3N2))","","","","c"
"AEX34089","566","Human","HA","H3N2","Viet Nam","T","2007/03/10","Influenza A virus (A/HaNoi/N078/2007(H3N2))","","","","c"
"AEX36234","566","Human","HA","H3N2","Viet Nam","T","2007/03/10","Influenza A virus (A/HaNoi/N080/2007(H3N2))","","","","c"
"AEX34145","566","Human","HA","H3N2","Viet Nam","T","2007/03/12","Influenza A virus (A/HaNoi/Q163/2007(H3N2))","","","","c"
"AEX36333","566","Human","HA","H3N2","Viet Nam","T","2007/03/20","Influenza A virus (A/HaNam/Q187/2007(H3N2))","","","","c"
"AEX33957","566","Human","HA","H3N2","Viet Nam","T","2007/03/22","Influenza A virus (A/HaNoi/BM061/2007(H3N2))","","","","c"
"AEX36344","566","Human","HA","H3N2","Viet Nam","T","2007/03/30","Influenza A virus (A/HaNoi/Q220/2007(H3N2))","","","","c"
"AFJ78133","566","Human","HA","H3N2","Malaysia","T","2007/03/30","Influenza A virus (A/Malaysia/1755590/2007(H3N2))","","","","c"
"AFJ78166","566","Human","HA","H3N2","Malaysia","T","2007/04/01","Influenza A virus (A/Malaysia/1767091/2007(H3N2))","","","","c"
"AFJ78144","566","Human","HA","H3N2","Malaysia","T","2007/04/02","Influenza A virus (A/Malaysia/1756502/2007(H3N2))","","","","c"
"AFJ78155","566","Human","HA","H3N2","Malaysia","T","2007/04/02","Influenza A virus (A/Malaysia/1756937/2007(H3N2))","","","","c"
"AFJ75111","566","Human","HA","H3N2","Malaysia","T","2007/04/20","Influenza A virus (A/Malaysia/1768409/2007(H3N2))","","","","c"
"AFJ78177","566","Human","HA","H3N2","Malaysia","T","2007/04/20","Influenza A virus (A/Malaysia/1768035/2007(H3N2))","","","","c"
"AFJ75122","566","Human","HA","H3N2","Malaysia","T","2007/04/23","Influenza A virus (A/Malaysia/1769312/2007(H3N2))","","","","c"
"AFJ78276","566","Human","HA","H3N2","Malaysia","T","2007/04/25","Influenza A virus (A/Malaysia/1770921/2007(H3N2))","","","","c"
"AFJ78188","566","Human","HA","H3N2","Malaysia","T","2007/05/01","Influenza A virus (A/Malaysia/1773914/2007(H3N2))","","","","c"
"AFJ75449","566","Human","HA","H3N2","Malaysia","T","2007/05/06","Influenza A virus (A/Malaysia/1777545/2007(H3N2))","","","","c"
"AFJ75460","566","Human","HA","H3N2","Malaysia","T","2007/05/10","Influenza A virus (A/Malaysia/1779027/2007(H3N2))","","","","c"
"AFJ78199","566","Human","HA","H3N2","Malaysia","T","2007/05/10","Influenza A virus (A/Malaysia/1779036/2007(H3N2))","","","","c"
"AFJ78210","566","Human","HA","H3N2","Malaysia","T","2007/05/14","Influenza A virus (A/Malaysia/1781328/2007(H3N2))","","","","c"
"AEX34044","566","Human","HA","H3N2","Viet Nam","T","2007/05/29","Influenza A virus (A/LangSon/LS156/2007(H3N2))","","","","c"
"AEX34156","566","Human","HA","H3N2","Viet Nam","T","2007/06/18","Influenza A virus (A/HaNoi/Q430/2007(H3N2))","","","","c"
"AEX36245","566","Human","HA","H3N2","Viet Nam","T","2007/06/21","Influenza A virus (A/HaNoi/N210/2007(H3N2))","","","","c"
"AEX36443","566","Human","HA","H3N2","Viet Nam","T","2007/06/25","Influenza A virus (A/TayNguyen/TN341/2007(H3N2))","","","","c"
"AEX36355","566","Human","HA","H3N2","Viet Nam","T","2007/06/29","Influenza A virus (A/HaNoi/Q464/2007(H3N2))","","","","c"
"AEX36454","566","Human","HA","H3N2","Viet Nam","T","2007/07/04","Influenza A virus (A/TayNguyen/TN367/2007(H3N2))","","","","c"
"AEX34451","566","Human","HA","H3N2","Viet Nam","T","2007/07/09","Influenza A virus (A/TayNguyen/HCM955/2007(H3N2))","","","","c"
"AEX36366","566","Human","HA","H3N2","Viet Nam","T","2007/07/10","Influenza A virus (A/HaNoi/Q492/2007(H3N2))","","","","c"
"AEX35615","566","Human","HA","H3N2","Viet Nam","T","2007/07/11","Influenza A virus (A/HaNoi/BM171/2007(H3N2))","","","","c"
"AEX34167","566","Human","HA","H3N2","Viet Nam","T","2007/07/12","Influenza A virus (A/HaNoi/Q502/2007(H3N2))","","","","c"
"AEX36377","566","Human","HA","H3N2","Viet Nam","T","2007/07/12","Influenza A virus (A/HaNoi/Q499/2007(H3N2))","","","","c"
"AEX36179","566","Human","HA","H3N2","Viet Nam","T","2007/07/24","Influenza A virus (A/LangSon/LS218/2007(H3N2))","","","","c"
"AEX36102","566","Human","HA","H3N2","Viet Nam","T","2007/07/25","Influenza A virus (A/HaNoi/GS0737/2007(H3N2))","","","","c"
"AEX35648","566","Human","HA","H3N2","Viet Nam","T","2007/07/26","Influenza A virus (A/HaNoi/BT251/2007(H3N2))","","","","c"
"AEX33990","566","Human","HA","H3N2","Viet Nam","T","2007/07/27","Influenza A virus (A/HaNoi/GS0740/2007(H3N2))","","","","c"
"AEX36113","566","Human","HA","H3N2","Viet Nam","T","2007/07/27","Influenza A virus (A/HaNoi/GS0738/2007(H3N2))","","","","c"
"AEX36388","566","Human","HA","H3N2","Viet Nam","T","2007/07/27","Influenza A virus (A/HaNoi/Q545/2007(H3N2))","","","","c"
"AEX34243","566","Human","HA","H3N2","Viet Nam","T","2007/07/31","Influenza A virus (A/HaNoi/TX320/2007(H3N2))","","","","c"
"AEX34254","566","Human","HA","H3N2","Viet Nam","T","2007/08/02","Influenza A virus (A/HaNoi/TX322/2007(H3N2))","","","","c"
"AEX33979","566","Human","HA","H3N2","Viet Nam","T","2007/08/03","Influenza A virus (A/HaNoi/BT262/2007(H3N2))","","","","c"
"AEX34265","566","Human","HA","H3N2","Viet Nam","T","2007/08/06","Influenza A virus (A/HaNoi/TX327/2007(H3N2))","","","","c"
"AEX36399","566","Human","HA","H3N2","Viet Nam","T","2007/08/08","Influenza A virus (A/HaNoi/Q578/2007(H3N2))","","","","c"
"AEX34178","566","Human","HA","H3N2","Viet Nam","T","2007/08/09","Influenza A virus (A/HaNoi/Q582/2007(H3N2))","","","","c"
"AEX36410","566","Human","HA","H3N2","Viet Nam","T","2007/08/29","Influenza A virus (A/HaNoi/Q638/2007(H3N2))","","","","c"
"AEX36421","566","Human","HA","H3N2","Viet Nam","T","2007/09/05","Influenza A virus (A/HaNoi/Q656/2007(H3N2))","","","","c"
"AEX34188","566","Human","HA","H3N2","Viet Nam","T","2007/09/07","Influenza A virus (A/HaNoi/Q664/2007(H3N2))","","","","c"
"AEX34199","566","Human","HA","H3N2","Viet Nam","T","2007/09/11","Influenza A virus (A/HaNoi/Q672/2007(H3N2))","","","","c"
"AEX35626","566","Human","HA","H3N2","Viet Nam","T","2007/09/12","Influenza A virus (A/HaNoi/BM238/2007(H3N2))","","","","c"
"AEX36190","566","Human","HA","H3N2","Viet Nam","T","2007/09/13","Influenza A virus (A/LangSon/LS281/2007(H3N2))","","","","c"
"AEX34001","566","Human","HA","H3N2","Viet Nam","T","2007/10/01","Influenza A virus (A/Hue/H020/2007(H3N2))","","","","c"
"AEX34012","566","Human","HA","H3N2","Viet Nam","T","2007/10/03","Influenza A virus (A/HoaBinh/HB378/2007(H3N2))","","","","c"
"AEX34210","566","Human","HA","H3N2","Viet Nam","T","2007/10/08","Influenza A virus (A/HaNoi/Q748/2007(H3N2))","","","","c"
"AEX36432","566","Human","HA","H3N2","Viet Nam","T","2007/10/15","Influenza A virus (A/HaNoi/Q769/2007(H3N2))","","","","c"
"AEX36256","566","Human","HA","H3N2","Viet Nam","T","2007/10/17","Influenza A virus (A/HaNoi/N317/2007(H3N2))","","","","c"
"AEX34023","566","Human","HA","H3N2","Viet Nam","T","2007/10/25","Influenza A virus (A/HoaBinh/HB409/2007(H3N2))","","","","c"
"AEX36124","566","Human","HA","H3N2","Viet Nam","T","2007/11/30","Influenza A virus (A/Hue/H511/2007(H3N2))","","","","c"
"AEX36135","566","Human","HA","H3N2","Viet Nam","T","2007/12/04","Influenza A virus (A/Hue/H515/2007(H3N2))","","","","c"
"AEX36520","566","Human","HA","H3N2","Viet Nam","T","2007/12/05","Influenza A virus (A/HaNoi/Q924/2007(H3N2))","","","","c"
"AEX36146","566","Human","HA","H3N2","Viet Nam","T","2007/12/06","Influenza A virus (A/Hue/H519/2007(H3N2))","","","","c"
"AEX36157","566","Human","HA","H3N2","Viet Nam","T","2007/12/07","Influenza A virus (A/Hue/H521/2007(H3N2))","","","","c"
"AFJ75582","566","Human","HA","H3N2","Malaysia","T","2007/12/18","Influenza A virus (A/Malaysia/1912341/2007(H3N2))","","","","c"
"AFJ78221","566","Human","HA","H3N2","Malaysia","T","2007/12/18","Influenza A virus (A/Malaysia/1912346/2007(H3N2))","","","","c"
"AFJ75593","566","Human","HA","H3N2","Malaysia","T","2007/12/31","Influenza A virus (A/Malaysia/1918618/2007(H3N2))","","","","c"
"AEX36542","566","Human","HA","H3N2","Viet Nam","T","2008/01/04","Influenza A virus (A/Hue/H05/2008(H3N2))","","","","c"
"AFJ78232","566","Human","HA","H3N2","Malaysia","T","2008/01/07","Influenza A virus (A/Malaysia/1922209/2008(H3N2))","","","","c"
"AEX36564","566","Human","HA","H3N2","Viet Nam","T","2008/01/28","Influenza A virus (A/Hue/H39/2008(H3N2))","","","","c"
"AFJ75604","566","Human","HA","H3N2","Malaysia","T","2008/03/10","Influenza A virus (A/Malaysia/1959476/2008(H3N2))","","","","c"
"AFJ78243","566","Human","HA","H3N2","Malaysia","T","2008/03/10","Influenza A virus (A/Malaysia/1959864/2008(H3N2))","","","","c"
"AFJ78254","566","Human","HA","H3N2","Malaysia","T","2008/03/17","Influenza A virus (A/Malaysia/1963888/2008(H3N2))","","","","c"
"AFJ78265","566","Human","HA","H3N2","Malaysia","T","2008/03/19","Influenza A virus (A/Malaysia/1965896/2008(H3N2))","","","","c"
